,ck_trieda,ck_cislo,spravcovske_cislo,ID_most,rok_postavenia,stav_kod,stav_slovom,lon,lat,rok_data
22681,Cesta III. triedy,487024,001,M4408,,3,Dobrý,18.719513229,49.414709414,2012
22682,Cesta III. triedy,487024,002,M1851,,3,Dobrý,18.731927089,49.404860962,2012
22683,Cesta III. triedy,487028,002,M4206,,6,Veľmi zlý,18.734781102,49.447532834,2012
22684,Cesta III. triedy,487028,003,M829,,4,Uspokojivý,18.732010753,49.45138502,2012
22685,Cesta III. triedy,487029,001,M3635,,3,Dobrý,18.666435977,49.440406424,2012
22686,Cesta III. triedy,487029,002,M5889,,4,Uspokojivý,18.640053595,49.439831257,2012
22687,Cesta III. triedy,499023,001,M3675,,3,Dobrý,17.537506727,48.669778921,2012
22688,Cesta III. triedy,499023,002,M2250,,3,Dobrý,17.492427288,48.702262729,2012
22689,Cesta III. triedy,499024,001,M4248,,6,Veľmi zlý,17.634329891,48.674147858,2012
22690,Cesta III. triedy,499024,002,M7568,,6,Veľmi zlý,17.648654846,48.676033618,2012
22691,Cesta III. triedy,499024,003,M4527,,3,Dobrý,17.658998903,48.67340881,2012
22692,Cesta III. triedy,499026,001,M1423,,3,Dobrý,17.681228934,48.690102829,2012
22693,Cesta III. triedy,499026,002,M1132,,3,Dobrý,17.68272364,48.691046494,2012
22694,Cesta III. triedy,499026,003,M7464,,3,Dobrý,17.684433112,48.705634015,2012
22695,Cesta III. triedy,499026,004,M2564,,2,Veľmi dobrý,17.656545388,48.735763718,2012
22696,Cesta III. triedy,499028,001,M1241,,3,Dobrý,17.685491845,48.729943982,2012
22697,Cesta III. triedy,499028,002,M5129,,3,Dobrý,17.70947629,48.736855445,2012
22698,Cesta III. triedy,499028,003,M2101,,4,Uspokojivý,17.70995923,48.737024388,2012
22699,Cesta III. triedy,499028,004,M847,,4,Uspokojivý,17.721926686,48.738106606,2012
22700,Cesta III. triedy,499029,001,M2910,,4,Uspokojivý,17.567525653,48.75534229,2012
22701,Cesta III. triedy,499032,001,M3300,,3,Dobrý,17.586027311,48.699039634,2012
22702,Cesta III. triedy,499034,001,M4580,,3,Dobrý,17.971410727,48.554369825,2012
22703,Cesta III. triedy,499035,001,M7504,,4,Uspokojivý,18.066125423,48.566233884,2012
22704,Cesta III. triedy,499037,001,M969,,2,Veľmi dobrý,18.136669831,48.59135385,2012
22705,Cesta III. triedy,499037,002,M2824,,5,Zlý,18.110147154,48.638158116,2012
22706,Cesta III. triedy,499037,003,M1691,,4,Uspokojivý,18.108272055,48.64888968,2012
22707,Cesta III. triedy,499037,004,M1169,,4,Uspokojivý,18.110883425,48.667280501,2012
22708,Cesta III. triedy,499037,005,M889,,3,Dobrý,18.117021429,48.672645676,2012
22709,Cesta III. triedy,499038,001,M4990,,3,Dobrý,18.12612778,48.590856396,2012
22710,Cesta III. triedy,499038,002,M2356,,3,Dobrý,18.109780468,48.570948793,2012
22711,Cesta III. triedy,499039,001,M6278,,3,Dobrý,18.120642088,48.596530651,2012
22712,Cesta III. triedy,499039,003,M3382,,3,Dobrý,18.087381232,48.600430282,2012
22713,Cesta III. triedy,499039,004,M1957,,4,Uspokojivý,18.058042587,48.578122334,2012
22714,Cesta III. triedy,499040,001,M613,,3,Dobrý,18.129630996,48.613480227,2012
22715,Cesta III. triedy,499040,002,M5085,,3,Dobrý,18.129971269,48.613533152,2012
22716,Cesta III. triedy,499041,001,M3401,,4,Uspokojivý,18.098316666,48.630576618,2012
22717,Cesta III. triedy,499043,001,M4821,,4,Uspokojivý,18.084470745,48.639435782,2012
22718,Cesta III. triedy,499043,002,M5348,,5,Zlý,18.05289267,48.629067006,2012
22719,Cesta III. triedy,499045,001,M7346,,4,Uspokojivý,17.647528919,48.640616376,2012
22720,Cesta III. triedy,499048,001,M1447,,3,Dobrý,17.529599966,48.679800925,2012
22721,Cesta III. triedy,499048,002,M4311,,3,Dobrý,17.524764347,48.687619629,2012
22722,Cesta III. triedy,500001,001,M5111,,3,Dobrý,17.131787373,48.677629896,2012
22723,Cesta III. triedy,500003,001,M2412,,3,Dobrý,17.161375398,48.72212713,2012
22724,Cesta III. triedy,500003,004,M3782,,5,Zlý,17.179591957,48.709091823,2012
22725,Cesta III. triedy,500006,001,M10,,3,Dobrý,17.181574832,48.728967125,2012
22726,Cesta III. triedy,500007,001,M277,,3,Dobrý,17.202487582,48.749363479,2012
22727,Cesta III. triedy,500007,002,M6452,,5,Zlý,17.209500138,48.724897758,2012
22728,Cesta III. triedy,500007,003,M5271,,2,Veľmi dobrý,17.202073908,48.685507527,2012
22729,Cesta III. triedy,500007,004,M4035,,3,Dobrý,17.199861966,48.679283574,2012
22730,Cesta III. triedy,500007,005,M7372,,3,Dobrý,17.20021285,48.6776146,2012
22731,Cesta III. triedy,500008,001,M7586,,3,Dobrý,17.256589481,48.673966861,2012
22732,Cesta III. triedy,500008,002,M7013,,5,Zlý,17.262045722,48.664221215,2012
22733,Cesta III. triedy,500008,003,M5883,,3,Dobrý,17.262646902,48.662895893,2012
22734,Cesta III. triedy,500010,001,M4669,,4,Uspokojivý,17.335745444,48.672387567,2012
22735,Cesta III. triedy,500012,001,M733,,3,Dobrý,17.377929797,48.710863466,2012
22736,Cesta III. triedy,500013,001,M2715,,3,Dobrý,17.362901681,48.737645834,2012
22737,Cesta III. triedy,500015,001,M6185,,3,Dobrý,17.436927314,48.737515319,2012
22738,Cesta III. triedy,500017,001,M2031,,3,Dobrý,17.524754618,48.747346734,2012
22739,Cesta III. triedy,500019,001,M2455,,1,Bezchybný,17.41153069,48.801105332,2012
22740,Cesta III. triedy,500019,002,M884,,3,Dobrý,17.393635656,48.778386184,2012
22741,Cesta III. triedy,500021,001,M2407,,3,Dobrý,17.442799207,48.677230847,2012
22742,Cesta III. triedy,500022,001,M879,,3,Dobrý,17.442881353,48.779332984,2012
22743,Cesta III. triedy,500024,001,M180,,3,Dobrý,17.468295251,48.802837817,2012
22744,Cesta III. triedy,501006,002,M4354,,2,Veľmi dobrý,17.269890978,48.522993221,2012
22745,Cesta III. triedy,502001,001,M4575,,4,Uspokojivý,17.257588515,48.241761759,2012
22746,Cesta III. triedy,502001,002,M5180,,3,Dobrý,17.228172793,48.216889825,2012
22747,Cesta III. triedy,502001,003,M7368,,4,Uspokojivý,17.225389852,48.2139548,2012
22748,Cesta III. triedy,502001,004,M1625,,3,Dobrý,17.2229967,48.211428842,2012
22749,Cesta III. triedy,502002,001,M2503,,1,Bezchybný,17.247105406,48.267418581,2012
22750,Cesta III. triedy,502002,002,M3441,,3,Dobrý,17.254520138,48.262992696,2012
22751,Cesta III. triedy,502002,003,M2553,,3,Dobrý,17.260414299,48.257782625,2012
22752,Cesta III. triedy,502002,004,M3067,,4,Uspokojivý,17.263942003,48.25643844,2012
22753,Cesta III. triedy,502002,004A,M1928,,4,Uspokojivý,17.293054361,48.214903402,2012
22754,Cesta III. triedy,502004,001,M7249,,3,Dobrý,17.226597397,48.286881822,2012
22755,Cesta III. triedy,502005,001,M1108,,1,Bezchybný,17.296488696,48.294743707,2012
22756,Cesta III. triedy,502005,002,M1354,,2,Veľmi dobrý,17.297489622,48.29480528,2012
22757,Cesta III. triedy,502006,001,M7601,,4,Uspokojivý,17.313261882,48.356634846,2012
22758,Cesta III. triedy,502007,001,M2656,,4,Uspokojivý,17.347025187,48.384239681,2012
22759,Cesta III. triedy,502009,001,M6087,,2,Veľmi dobrý,17.401705907,48.37917252,2012
22760,Cesta III. triedy,502009,002,M1726,,4,Uspokojivý,17.399452527,48.366392418,2012
22761,Cesta III. triedy,502010,001,M7154,,4,Uspokojivý,17.369159058,48.422089423,2012
22762,Cesta III. triedy,502011,001,M7308,,3,Dobrý,17.404539238,48.479929659,2012
22763,Cesta III. triedy,502012,001,M1702,,3,Dobrý,17.261541436,48.231532891,2012
22764,Cesta III. triedy,502013,001,M1652,,3,Dobrý,17.458613805,48.528777115,2012
22765,Cesta III. triedy,502013,003,M4724,,3,Dobrý,17.442288791,48.536500577,2012
22766,Cesta III. triedy,502013,004,M4538,,3,Dobrý,17.427863958,48.547004407,2012
22767,Cesta III. triedy,502013,006,M1421,,3,Dobrý,17.344842293,48.539792242,2012
22768,Cesta III. triedy,503001,003,M2539,,4,Uspokojivý,17.355243881,48.086577556,2012
22769,Cesta III. triedy,503004,001,M5784,,3,Dobrý,17.423447885,48.113371382,2012
22770,Cesta III. triedy,503007,001,M1947,,3,Dobrý,17.365437228,48.21999897,2012
22771,Cesta III. triedy,503007,003,M5896,,3,Dobrý,17.353478196,48.180877538,2012
22772,Cesta III. triedy,503007,004,M5964,,3,Dobrý,17.342084014,48.152760329,2012
22773,Cesta III. triedy,503007,005,M581,,3,Dobrý,17.334812513,48.136973542,2012
22774,Cesta III. triedy,503010,001,M7109,,3,Dobrý,17.042860053,48.442340015,2012
22775,Cesta III. triedy,503010,003,M107,,3,Dobrý,17.157307517,48.461225712,2012
22776,Cesta III. triedy,503011,001,M5681,,3,Dobrý,17.212414332,48.572843517,2012
22777,Cesta III. triedy,503014,001,M4912,,4,Uspokojivý,16.906790164,48.465466389,2012
22778,Cesta III. triedy,503017,001,M4286,,3,Dobrý,17.081268312,48.56643621,2012
22779,Cesta III. triedy,503017,002,M4703,,3,Dobrý,17.049956797,48.554300295,2012
22780,Cesta III. triedy,503018,001,M7110,,3,Dobrý,17.421723199,48.113138966,2012
22781,Cesta III. triedy,504001,001,M5343,,3,Dobrý,17.392546746,48.334515972,2012
22782,Cesta III. triedy,504001,002,M2018,,4,Uspokojivý,17.401261547,48.33270604,2012
22783,Cesta III. triedy,504004,001,M3636,,3,Dobrý,17.430806538,48.411807187,2012
22784,Cesta III. triedy,504006,002,M6238,,1,Bezchybný,17.496423636,48.410198957,2012
22785,Cesta III. triedy,504006,003,M4267,,4,Uspokojivý,17.490376288,48.409294867,2012
22786,Cesta III. triedy,504006,004,M6738,,3,Dobrý,17.439880508,48.418199189,2012
22787,Cesta III. triedy,504006,005,M5497,,3,Dobrý,17.417247191,48.413240577,2012
22788,Cesta III. triedy,504007,001,M3030,,5,Zlý,17.506757472,48.402170259,2012
22789,Cesta III. triedy,504010,001,M5080,,3,Dobrý,17.577491351,48.423460213,2012
22790,Cesta III. triedy,504010,002,M3662,,3,Dobrý,17.568190698,48.440534711,2012
22791,Cesta III. triedy,504010,003,M2800,,3,Dobrý,17.555228104,48.478291416,2012
22792,Cesta III. triedy,504010,004,M5436,,3,Dobrý,17.536687928,48.488134392,2012
22793,Cesta III. triedy,504010,005,M1551,,3,Dobrý,17.531390803,48.489135627,2012
22794,Cesta III. triedy,504010,006,M621,,3,Dobrý,17.524937667,48.516167251,2012
22795,Cesta III. triedy,504010,007,M3369,,3,Dobrý,17.507807833,48.535706301,2012
22796,Cesta III. triedy,504013,001,M2164,,2,Veľmi dobrý,17.640725184,48.485078725,2012
22797,Cesta III. triedy,504014,001,M5322,,4,Uspokojivý,17.627884025,48.498749267,2012
22798,Cesta III. triedy,504014,002,M257,,6,Veľmi zlý,17.630056169,48.500315806,2012
22799,Cesta III. triedy,504015,001,M577,,3,Dobrý,17.723415503,48.456607689,2012
22800,Cesta III. triedy,504015,002,M2694,,4,Uspokojivý,17.651248492,48.478650534,2012
22801,Cesta III. triedy,504016,001,M941,,3,Dobrý,17.718798976,48.462367338,2012
22802,Cesta III. triedy,504017,001,M3176,,4,Uspokojivý,17.719400509,48.51265677,2012
22803,Cesta III. triedy,504017,002,M287,,3,Dobrý,17.659118467,48.530409286,2012
22804,Cesta III. triedy,504017,003,M4299,,3,Dobrý,17.651864534,48.537558274,2012
22805,Cesta III. triedy,504017,004,M2797,,3,Dobrý,17.625454264,48.568969328,2012
22806,Cesta III. triedy,504018,001,M6570,,3,Dobrý,17.742581484,48.507922005,2012
22807,Cesta III. triedy,504018,002,M866,,3,Dobrý,17.745223386,48.508296281,2012
22808,Cesta III. triedy,504019,002,M3624,,2,Veľmi dobrý,17.737326088,48.520818392,2012
22809,Cesta III. triedy,504019,003,M2043,,3,Dobrý,17.739772066,48.519412445,2012
22810,Cesta III. triedy,504019,004,M6441,,3,Dobrý,17.751210772,48.51545261,2012
22811,Cesta III. triedy,504019,005,M5201,,2,Veľmi dobrý,17.751581987,48.515072069,2012
22812,Cesta III. triedy,504019,006,M7614,,2,Veľmi dobrý,17.757574844,48.508289733,2012
22813,Cesta III. triedy,504019,006A,M185,,3,Dobrý,17.768098867,48.50695543,2012
22814,Cesta III. triedy,504023,003,M4254,,4,Uspokojivý,17.754527286,48.725015081,2012
22815,Cesta III. triedy,504023,005,M3058,,3,Dobrý,17.752227001,48.725615138,2012
22816,Cesta III. triedy,504023,007,M5338,,4,Uspokojivý,17.730075215,48.715758445,2012
22817,Cesta III. triedy,504023,008,M6404,,4,Uspokojivý,17.699804547,48.699611049,2012
22818,Cesta III. triedy,504023,009,M2429,,3,Dobrý,17.688472713,48.695900249,2012
22819,Cesta III. triedy,504027,001,M1695,,4,Uspokojivý,17.729851243,48.677819721,2012
22820,Cesta III. triedy,504028,001,M2256,,4,Uspokojivý,17.61447199,48.516699781,2012
22821,Cesta III. triedy,504028,002,M6160,,4,Uspokojivý,17.615091124,48.516782756,2012
22822,Cesta III. triedy,504028,003,M3119,,2,Veľmi dobrý,17.644046098,48.52768653,2012
22823,Cesta III. triedy,506004,001,M3391,,4,Uspokojivý,17.509420151,47.928051709,2012
22824,Cesta III. triedy,506005,001,M3618,,4,Uspokojivý,17.524179397,47.929152393,2012
22825,Cesta III. triedy,506005,002,M6194,,4,Uspokojivý,17.533425406,47.937930679,2012
22826,Cesta III. triedy,506005,003,M7320,,4,Uspokojivý,17.556601066,47.957295279,2012
22827,Cesta III. triedy,506008,001,M6948,,4,Uspokojivý,17.557448439,47.88453567,2012
22828,Cesta III. triedy,506008,004,M519,,3,Dobrý,17.540479247,47.881548989,2012
22829,Cesta III. triedy,506008,005,M4173,,3,Dobrý,17.530596158,47.879812361,2012
22830,Cesta III. triedy,506008,006,M596,,3,Dobrý,17.5035351,47.903829143,2012
22831,Cesta III. triedy,506008,007,M4217,,2,Veľmi dobrý,17.412817251,47.960365525,2012
22832,Cesta III. triedy,506009,001,M5916,,5,Zlý,17.700642024,47.79102081,2012
22833,Cesta III. triedy,506009,002,M1854,,5,Zlý,17.715518641,47.794254734,2012
22834,Cesta III. triedy,506009,003,M6604,,4,Uspokojivý,17.730235647,47.796868666,2012
22835,Cesta III. triedy,506009,004,M1842,,4,Uspokojivý,17.763701123,47.774531353,2012
22836,Cesta III. triedy,506009,005,M3879,,3,Dobrý,17.775500075,47.774276621,2012
22837,Cesta III. triedy,506009,006,M7550,,1,Bezchybný,17.800339297,47.753535148,2012
22838,Cesta III. triedy,506009,007,M2925,,4,Uspokojivý,17.861275439,47.751302411,2012
22839,Cesta III. triedy,506009,008,M4666,,4,Uspokojivý,17.875706585,47.748783922,2012
22840,Cesta III. triedy,507001,002,M7324,,4,Uspokojivý,17.580297715,47.959765064,2012
22841,Cesta III. triedy,507004,001,M5994,,3,Dobrý,17.749847737,48.125347106,2012
22842,Cesta III. triedy,507004,002,M5258,,1,Bezchybný,17.764770412,48.132206047,2012
22843,Cesta III. triedy,507006,001,M4529,,3,Dobrý,17.799663737,48.355480682,2012
22844,Cesta III. triedy,507006,002,M4025,,2,Veľmi dobrý,17.808003393,48.346183257,2012
22845,Cesta III. triedy,507006,003,M6790,,2,Veľmi dobrý,17.826751633,48.30766356,2012
22846,Cesta III. triedy,507006,003A,M5158,,1,Bezchybný,17.81988679,48.265292862,2012
22847,Cesta III. triedy,507006,004,M7467,,2,Veľmi dobrý,17.817566239,48.258952523,2012
22848,Cesta III. triedy,507009,003,M902,,3,Dobrý,17.925016326,48.527320921,2012
22849,Cesta III. triedy,507009,004,M1042,,4,Uspokojivý,17.92491137,48.52818706,2012
22850,Cesta III. triedy,507009,005,M7411,,2,Veľmi dobrý,17.936093541,48.538660582,2012
22851,Cesta III. triedy,507012,001,M4773,,3,Dobrý,17.927026932,48.54303663,2012
22852,Cesta III. triedy,507015,001,M6875,,4,Uspokojivý,17.885441029,48.648793601,2012
22853,Cesta III. triedy,507015,002,M6431,,3,Dobrý,17.898955956,48.640884429,2012
22854,Cesta III. triedy,507015,003,M1566,,3,Dobrý,17.936225791,48.642761742,2012
22855,Cesta III. triedy,507015,004,M6888,,1,Bezchybný,17.941272824,48.649750648,2012
22856,Cesta III. triedy,507015,005,M5521,,4,Uspokojivý,17.942675114,48.654944401,2012
22857,Cesta III. triedy,507015,006,M815,,3,Dobrý,17.946780558,48.653449622,2012
22858,Cesta III. triedy,507015,007,M1718,,4,Uspokojivý,17.993937499,48.641896921,2012
22859,Cesta III. triedy,507015,009,M5884,,3,Dobrý,18.051791618,48.590901645,2012
22860,Cesta III. triedy,507016,001,M1249,,3,Dobrý,17.946214976,48.651462832,2012
22861,Cesta III. triedy,507017,001,M3842,,3,Dobrý,17.924590691,48.763239607,2012
22862,Cesta III. triedy,507017,002,M6942,,3,Dobrý,17.931635607,48.76282335,2012
22863,Cesta III. triedy,507018,001,M6743,,3,Dobrý,17.987069886,48.835757367,2012
22864,Cesta III. triedy,507018,004,M5505,,3,Dobrý,17.98942175,48.790855067,2012
22865,Cesta III. triedy,507018,005,M2326,,3,Dobrý,17.991079002,48.779682194,2012
22866,Cesta III. triedy,507019,001,M6026,,2,Veľmi dobrý,17.99121238,48.846253185,2012
22867,Cesta III. triedy,507022,001,M5804,,3,Dobrý,18.033904318,48.869967952,2012
22868,Cesta III. triedy,507022,002,M3549,,3,Dobrý,18.063201588,48.858563191,2012
22869,Cesta III. triedy,507022,003,M7786,,4,Uspokojivý,18.085879105,48.863726035,2012
22870,Cesta III. triedy,507023,001,M6302,,3,Dobrý,18.034677067,48.912371896,2012
22871,Cesta III. triedy,507023,002,M2756,,4,Uspokojivý,18.047227942,48.941501781,2012
22872,Cesta III. triedy,507024,001,M7336,,3,Dobrý,18.040066325,48.94870734,2012
22873,Cesta III. triedy,507024,002,M1079,,3,Dobrý,18.031700945,48.95754338,2012
22874,Cesta III. triedy,507024,003,M2679,,4,Uspokojivý,18.01641911,48.96812847,2012
22875,Cesta III. triedy,507024,004,M1628,,3,Dobrý,17.979820503,48.972966146,2012
22876,Cesta III. triedy,507024,005,M3463,,3,Dobrý,17.962656087,48.986347349,2012
22877,Cesta III. triedy,507024,006,M332,,4,Uspokojivý,17.942786804,49.002861583,2012
22878,Cesta III. triedy,507025,001,M3356,,3,Dobrý,17.982337094,48.84134441,2012
22879,Cesta III. triedy,507026,001,M170,,3,Dobrý,18.101435577,48.966210223,2012
22880,Cesta III. triedy,507027,001,M2538,,4,Uspokojivý,18.132458687,48.958544119,2012
22881,Cesta III. triedy,507032,001,M447,,4,Uspokojivý,18.194617432,49.020559837,2012
22882,Cesta III. triedy,507032,002,M52,,4,Uspokojivý,18.191573296,49.023364966,2012
22883,Cesta III. triedy,507032,004,M2471,,4,Uspokojivý,18.166519516,49.044581824,2012
22884,Cesta III. triedy,507036,001,M5934,,2,Veľmi dobrý,18.20957919,49.057396366,2012
22885,Cesta III. triedy,507036,001A,M3637,,3,Dobrý,18.186361046,49.085552167,2012
22886,Cesta III. triedy,507036,002,M4008,,3,Dobrý,18.170224535,49.092395527,2012
22887,Cesta III. triedy,507036,003,M7060,,3,Dobrý,18.166032408,49.093313726,2012
22888,Cesta III. triedy,507036,004,M5307,,4,Uspokojivý,18.13490719,49.100509897,2012
22889,Cesta III. triedy,507036,005,M2647,,4,Uspokojivý,18.122591201,49.117748833,2012
22890,Cesta III. triedy,507036,006,M7659,,6,Veľmi zlý,18.118551366,49.125940255,2012
22891,Cesta III. triedy,507036,007,M425,,4,Uspokojivý,18.1119313,49.128593662,2012
22892,Cesta III. triedy,507040,002,M4599,,3,Dobrý,18.225707926,49.016174492,2012
22893,Cesta III. triedy,507042,002,M928,,3,Dobrý,18.235086681,49.063253703,2012
22894,Cesta III. triedy,507042,003,M6557,,4,Uspokojivý,18.218134183,49.103454633,2012
22895,Cesta III. triedy,507044,003,M611,,5,Zlý,18.235466818,49.144326301,2012
22896,Cesta III. triedy,507044,004,M4042,,4,Uspokojivý,18.224888994,49.148225606,2012
22897,Cesta III. triedy,507044,005,M5585,,3,Dobrý,18.222392753,49.148773955,2012
22898,Cesta III. triedy,507044,006,M1004,,3,Dobrý,18.194342772,49.150987363,2012
22899,Cesta III. triedy,507046,001,M2351,,5,Zlý,18.255256558,49.095264292,2012
22900,Cesta III. triedy,507046,002,M1506,,5,Zlý,18.216088626,49.106526943,2012
22901,Cesta III. triedy,507046,003,M3866,,3,Dobrý,18.21006956,49.11275173,2012
22902,Cesta III. triedy,507048,001,M4905,,3,Dobrý,18.389898907,49.18263452,2012
22903,Cesta III. triedy,507048,002,M122,,3,Dobrý,18.384407876,49.18597125,2012
22904,Cesta III. triedy,507048,003,M6109,,5,Zlý,18.355881442,49.207578052,2012
22905,Cesta III. triedy,507048,004,M7356,,3,Dobrý,18.337091222,49.215061262,2012
22906,Cesta III. triedy,507048,005,M6650,,5,Zlý,18.329973499,49.225910463,2012
22907,Cesta III. triedy,507048,006,M5612,,4,Uspokojivý,18.309106478,49.245854083,2012
22908,Cesta III. triedy,507048,007,M855,,4,Uspokojivý,18.29850783,49.256020183,2012
22909,Cesta III. triedy,507048,008,M4607,,4,Uspokojivý,18.294102479,49.259047604,2012
22910,Cesta III. triedy,507048,009,M4135,,6,Veľmi zlý,18.283886899,49.261082463,2012
22911,Cesta III. triedy,507048,010,M4560,,5,Zlý,18.274663167,49.273203626,2012
22912,Cesta III. triedy,507048,011,M7386,,4,Uspokojivý,18.280103077,49.277564893,2012
22913,Cesta III. triedy,507049,001,M4339,,6,Veľmi zlý,18.375218387,49.190887911,2012
22914,Cesta III. triedy,507050,001,M4231,,5,Zlý,18.436441895,49.196311164,2012
22915,Cesta III. triedy,507050,002,M3046,,5,Zlý,18.427580488,49.212582792,2012
22916,Cesta III. triedy,507050,003,M4916,,4,Uspokojivý,18.422380743,49.217923466,2012
22917,Cesta III. triedy,507050,004,M2375,,4,Uspokojivý,18.413119802,49.22503288,2012
22918,Cesta III. triedy,507050,005,M3070,,2,Veľmi dobrý,18.408873783,49.233742659,2012
22919,Cesta III. triedy,507050,006,M3810,,5,Zlý,18.407102937,49.234647734,2012
22920,Cesta III. triedy,507050,007,M5989,,4,Uspokojivý,18.398331587,49.24029169,2012
22921,Cesta III. triedy,507050,009,M2445,,3,Dobrý,18.396369485,49.242250431,2012
22922,Cesta III. triedy,507050,010,M4958,,3,Dobrý,18.36234682,49.272560025,2012
22923,Cesta III. triedy,507050,011,M5553,,3,Dobrý,18.359827095,49.279476384,2012
22924,Cesta III. triedy,507050,012,M3257,,3,Dobrý,18.350768837,49.289120641,2012
22925,Cesta III. triedy,507051,001,M5389,,2,Veľmi dobrý,18.512031989,49.201261981,2012
22926,Cesta III. triedy,507051,002,M7295,,6,Veľmi zlý,18.464397617,49.247149273,2012
22927,Cesta III. triedy,507051,003,M5370,,5,Zlý,18.463951269,49.250692966,2012
22928,Cesta III. triedy,507051,004,M4974,,3,Dobrý,18.451502935,49.266570634,2012
22929,Cesta III. triedy,507051,005,M623,,5,Zlý,18.438022185,49.283576961,2012
22930,Cesta III. triedy,507051,006,M5533,,3,Dobrý,18.428433659,49.293879984,2012
22931,Cesta III. triedy,507051,007,M6148,,4,Uspokojivý,18.423177967,49.298674045,2012
22932,Cesta III. triedy,507051,008,M640,,6,Veľmi zlý,18.418603585,49.302961401,2012
22933,Cesta III. triedy,507051,009,M1474,,2,Veľmi dobrý,18.417098001,49.306468797,2012
22934,Cesta III. triedy,507051,010,M7071,,5,Zlý,18.416568039,49.308409786,2012
22935,Cesta III. triedy,507051,011,M4659,,5,Zlý,18.414816121,49.310264365,2012
22936,Cesta III. triedy,507052,001,M7041,,4,Uspokojivý,18.552718532,49.234220754,2012
22937,Cesta III. triedy,507054,001,M3164,,4,Uspokojivý,18.645191833,49.26549987,2012
22938,Cesta III. triedy,507054,002,M3610,,4,Uspokojivý,18.630052877,49.302137258,2012
22939,Cesta III. triedy,507054,003,M4587,,4,Uspokojivý,18.63107715,49.309868871,2012
22940,Cesta III. triedy,507054,004,M5816,,5,Zlý,18.63117173,49.310609931,2012
22941,Cesta III. triedy,507054,005,M6137,,4,Uspokojivý,18.632168203,49.311666714,2012
22942,Cesta III. triedy,507054,006,M1134,,4,Uspokojivý,18.628313896,49.317672478,2012
22943,Cesta III. triedy,507054,007,M6733,,5,Zlý,18.628539655,49.329083381,2012
22944,Cesta III. triedy,507055,001,M2868,,3,Dobrý,18.69880788,49.252067703,2012
22945,Cesta III. triedy,507055,002,M4387,,5,Zlý,18.698837821,49.254866301,2012
22946,Cesta III. triedy,507055,003,M6010,,6,Veľmi zlý,18.695414343,49.271339964,2012
22947,Cesta III. triedy,507055,004,M2238,,2,Veľmi dobrý,18.695451394,49.279303683,2012
22948,Cesta III. triedy,507055,005,M5633,,3,Dobrý,18.696413346,49.282188092,2012
22949,Cesta III. triedy,507055,006,M2605,,4,Uspokojivý,18.696388919,49.283503242,2012
22950,Cesta III. triedy,507055,007,M5374,,3,Dobrý,18.691706254,49.292658395,2012
22951,Cesta III. triedy,507055,008,M534,,3,Dobrý,18.687605069,49.29976063,2012
22952,Cesta III. triedy,507055,009,M4826,,4,Uspokojivý,18.683383183,49.305167763,2012
22953,Cesta III. triedy,507055,010,M6586,,4,Uspokojivý,18.683715385,49.306436704,2012
22954,Cesta III. triedy,507056,001,M3728,,1,Bezchybný,18.695362866,49.271940909,2012
22955,Cesta III. triedy,507056,002,M1991,,1,Bezchybný,18.686028694,49.276208637,2012
22956,Cesta III. triedy,507056,004,M4551,,2,Veľmi dobrý,18.68006479,49.283959764,2012
22957,Cesta III. triedy,507057,001,M1326,,4,Uspokojivý,18.749575021,49.269232098,2012
22958,Cesta III. triedy,507057,002,M5411,,4,Uspokojivý,18.759343328,49.280984296,2012
22959,Cesta III. triedy,507057,003,M5616,,4,Uspokojivý,18.762671215,49.28358431,2012
22960,Cesta III. triedy,507058,001,M1396,,5,Zlý,18.753165949,49.282545876,2012
22961,Cesta III. triedy,507058,002,M2249,,3,Dobrý,18.744443428,49.286534221,2012
22962,Cesta III. triedy,507058,003,M2659,,3,Dobrý,18.743387252,49.286998792,2012
22963,Cesta III. triedy,507058,004,M7495,,3,Dobrý,18.728234349,49.294210369,2012
22964,Cesta III. triedy,507058,005,M3863,,3,Dobrý,18.719527866,49.314360296,2012
22965,Cesta III. triedy,507058,006,M1690,,4,Uspokojivý,18.718524011,49.315621263,2012
22966,Cesta III. triedy,507058,007,M808,,4,Uspokojivý,18.717184537,49.317811577,2012
22967,Cesta III. triedy,507058,008,M5446,,4,Uspokojivý,18.703089703,49.329336988,2012
22968,Cesta III. triedy,507062,002,M189,,4,Uspokojivý,18.01960996,48.869275287,2012
22969,Cesta III. triedy,507062,003,M6666,,3,Dobrý,18.01766472,48.862874477,2012
22970,Cesta III. triedy,507062,005,M3433,,2,Veľmi dobrý,18.05830012,48.843904126,2012
22971,Cesta III. triedy,507062,006,M5604,,4,Uspokojivý,18.058585915,48.841170099,2012
22972,Cesta III. triedy,507062,007,M6047,,4,Uspokojivý,18.06021331,48.837509478,2012
22973,Cesta III. triedy,507062,008,M1412,,4,Uspokojivý,18.061392104,48.833574165,2012
22974,Cesta III. triedy,507064,001,M1235,,4,Uspokojivý,18.36222517,49.214444606,2012
22975,Cesta III. triedy,507064,002,M5962,,4,Uspokojivý,18.368316016,49.219826969,2012
22976,Cesta III. triedy,507067,001,M7010,,4,Uspokojivý,17.966119618,48.980112551,2012
22977,Cesta III. triedy,507069,001,M6218,,3,Dobrý,17.980931003,48.97324672,2012
